"Id","SN","Type","TypeName","LangId","PicFile","PngFile","Comment","PngExists"
"6152","4","3","effect","0","tsw06152_04.pic","SRC-TSW06152-SN04__effect.png","","True"
"6152","5","3","effect","0","tsw06152_05.pic","SRC-TSW06152-SN05__effect.png","","True"
"6152","6","3","effect","0","tsw06152_06.pic","SRC-TSW06152-SN06__effect.png","","True"
"6152","7","3","effect","0","tsw06152_07.pic","SRC-TSW06152-SN07__effect.png","","True"
"6152","8","3","effect","0","tsw06152_08.pic","SRC-TSW06152-SN08__effect.png","","True"
"6152","9","3","effect","0","tsw06152_09.pic","SRC-TSW06152-SN09__effect.png","","True"
"6152","10","3","effect","0","tsw06152_10.pic","SRC-TSW06152-SN10__effect.png","","True"
"6152","11","3","effect","0","tsw06152_11.pic","SRC-TSW06152-SN11__effect.png","","True"
"6152","12","3","effect","0","tsw06152_12.pic","SRC-TSW06152-SN12__effect.png","","True"
"6152","13","3","effect","0","tsw06152_13.pic","SRC-TSW06152-SN13__effect.png","","True"
"6152","14","3","effect","0","tsw06152_14.pic","SRC-TSW06152-SN14__effect.png","","True"
"6152","15","3","effect","0","tsw06152_15.pic","SRC-TSW06152-SN15__effect.png","","True"
"6152","16","3","effect","0","tsw06152_16.pic","SRC-TSW06152-SN16__effect.png","","True"
"6152","17","3","effect","0","tsw06152_17.pic","SRC-TSW06152-SN17__effect.png","","True"
"6152","18","3","effect","0","tsw06152_18.pic","SRC-TSW06152-SN18__effect.png","","True"
"6152","19","3","effect","0","tsw06152_19.pic","SRC-TSW06152-SN19__effect.png","","True"
"6152","20","3","effect","0","tsw06152_20.pic","SRC-TSW06152-SN20__effect.png","","True"
"6152","21","3","effect","0","tsw06152_21.pic","SRC-TSW06152-SN21__effect.png","","True"
"6152","22","3","effect","0","tsw06152_22.pic","SRC-TSW06152-SN22__effect.png","","True"
"6152","23","3","effect","0","tsw06152_23.pic","SRC-TSW06152-SN23__effect.png","","True"
"6152","24","3","effect","0","tsw06152_24.pic","SRC-TSW06152-SN24__effect.png","","True"
"6152","25","3","effect","0","tsw06152_25.pic","SRC-TSW06152-SN25__effect.png","","True"
"6152","26","3","effect","0","tsw06152_26.pic","SRC-TSW06152-SN26__effect.png","","True"
"6152","27","3","effect","0","tsw06152_27.pic","SRC-TSW06152-SN27__effect.png","","True"
"6152","28","3","effect","0","tsw06152_28.pic","SRC-TSW06152-SN28__effect.png","","True"
"6152","29","3","effect","0","tsw06152_29.pic","SRC-TSW06152-SN29__effect.png","","True"
"6152","30","3","effect","0","tsw06152_30.pic","SRC-TSW06152-SN30__effect.png","","True"
"6152","31","3","effect","0","tsw06152_31.pic","SRC-TSW06152-SN31__effect.png","","True"
"6152","32","3","effect","0","tsw06152_32.pic","SRC-TSW06152-SN32__effect.png","","True"
"6152","33","3","effect","0","tsw06152_33.pic","SRC-TSW06152-SN33__effect.png","","True"
"6152","34","3","effect","0","tsw06152_34.pic","SRC-TSW06152-SN34__effect.png","","True"
"6152","35","3","effect","0","tsw06152_35.pic","SRC-TSW06152-SN35__effect.png","","True"
"6152","36","3","effect","0","tsw06152_36.pic","SRC-TSW06152-SN36__effect.png","","True"
"6152","37","3","effect","0","tsw06152_37.pic","SRC-TSW06152-SN37__effect.png","","True"
"6152","38","3","effect","0","tsw06152_38.pic","SRC-TSW06152-SN38__effect.png","","True"
"6152","39","3","effect","0","tsw06152_39.pic","SRC-TSW06152-SN39__effect.png","","True"
"6152","40","3","effect","0","tsw06152_40.pic","SRC-TSW06152-SN40__effect.png","","True"
"6152","41","3","effect","0","tsw06152_41.pic","SRC-TSW06152-SN41__effect.png","","True"
"6152","42","3","effect","0","tsw06152_42.pic","SRC-TSW06152-SN42__effect.png","","True"
"6152","43","3","effect","0","tsw06152_43.pic","SRC-TSW06152-SN43__effect.png","","True"
"6152","44","3","effect","0","tsw06152_44.pic","SRC-TSW06152-SN44__effect.png","","True"
"6152","45","3","effect","0","tsw06152_45.pic","SRC-TSW06152-SN45__effect.png","","True"
"6152","46","3","effect","0","tsw06152_46.pic","SRC-TSW06152-SN46__effect.png","","True"
"6152","47","3","effect","0","tsw06152_47.pic","SRC-TSW06152-SN47__effect.png","","True"
"6152","48","3","effect","0","tsw06152_48.pic","SRC-TSW06152-SN48__effect.png","","True"
"6152","49","3","effect","0","tsw06152_49.pic","SRC-TSW06152-SN49__effect.png","","True"
"6152","50","3","effect","0","tsw06152_50.pic","SRC-TSW06152-SN50__effect.png","","True"
"6152","51","3","effect","0","tsw06152_51.pic","SRC-TSW06152-SN51__effect.png","","True"
"6152","52","3","effect","0","tsw06152_52.pic","SRC-TSW06152-SN52__effect.png","","True"
"6152","53","3","effect","0","tsw06152_53.pic","SRC-TSW06152-SN53__effect.png","","True"
"6152","54","3","effect","0","tsw06152_54.pic","SRC-TSW06152-SN54__effect.png","","True"
"6152","55","3","effect","0","tsw06152_55.pic","SRC-TSW06152-SN55__effect.png","","True"
"6152","56","3","effect","0","tsw06152_56.pic","SRC-TSW06152-SN56__effect.png","","True"
"6152","57","3","effect","0","tsw06152_57.pic","SRC-TSW06152-SN57__effect.png","","True"
"6152","58","3","effect","0","tsw06152_58.pic","SRC-TSW06152-SN58__effect.png","","True"
"6152","59","3","effect","0","tsw06152_59.pic","SRC-TSW06152-SN59__effect.png","","True"
"6152","60","3","effect","0","tsw06152_60.pic","SRC-TSW06152-SN60__effect.png","","True"
"6152","61","3","effect","0","tsw06152_61.pic","SRC-TSW06152-SN61__effect.png","","True"
"6152","62","3","effect","0","tsw06152_62.pic","SRC-TSW06152-SN62__effect.png","","True"
"6152","63","3","effect","0","tsw06152_63.pic","SRC-TSW06152-SN63__effect.png","","True"
"6152","64","3","effect","0","tsw06152_64.pic","SRC-TSW06152-SN64__effect.png","","True"
"6152","65","3","effect","0","tsw06152_65.pic","SRC-TSW06152-SN65__effect.png","","True"
"6153","0","3","effect","0","tsw06153_00.pic","SRC-TSW06153-SN00__effect__1.png","--1","True"
"6153","1","3","effect","0","tsw06153_01.pic","SRC-TSW06153-SN01__effect.png","","True"
"6153","2","3","effect","0","tsw06153_02.pic","SRC-TSW06153-SN02__effect.png","","True"
"6153","3","3","effect","0","tsw06153_03.pic","SRC-TSW06153-SN03__effect.png","","True"
"6153","4","3","effect","0","tsw06153_04.pic","SRC-TSW06153-SN04__effect.png","","True"
"6153","5","3","effect","0","tsw06153_05.pic","SRC-TSW06153-SN05__effect.png","","True"
"6153","6","3","effect","0","tsw06153_06.pic","SRC-TSW06153-SN06__effect.png","","True"
"6153","7","3","effect","0","tsw06153_07.pic","SRC-TSW06153-SN07__effect.png","","True"
"6153","8","3","effect","0","tsw06153_08.pic","SRC-TSW06153-SN08__effect.png","","True"
"6153","9","3","effect","0","tsw06153_09.pic","SRC-TSW06153-SN09__effect.png","","True"
"6153","10","3","effect","0","tsw06153_10.pic","SRC-TSW06153-SN10__effect.png","","True"
"6153","11","3","effect","0","tsw06153_11.pic","SRC-TSW06153-SN11__effect.png","","True"
"6153","12","3","effect","0","tsw06153_12.pic","SRC-TSW06153-SN12__effect.png","","True"
"6153","13","3","effect","0","tsw06153_13.pic","SRC-TSW06153-SN13__effect.png","","True"
"6153","14","3","effect","0","tsw06153_14.pic","SRC-TSW06153-SN14__effect.png","","True"
"6153","15","3","effect","0","tsw06153_15.pic","SRC-TSW06153-SN15__effect.png","","True"
"6153","16","3","effect","0","tsw06153_16.pic","SRC-TSW06153-SN16__effect.png","","True"
"6153","17","3","effect","0","tsw06153_17.pic","SRC-TSW06153-SN17__effect.png","","True"
"6153","18","3","effect","0","tsw06153_18.pic","SRC-TSW06153-SN18__effect.png","","True"
"6153","19","3","effect","0","tsw06153_19.pic","SRC-TSW06153-SN19__effect.png","","True"
"6153","20","3","effect","0","tsw06153_20.pic","SRC-TSW06153-SN20__effect.png","","True"
"6153","21","3","effect","0","tsw06153_21.pic","SRC-TSW06153-SN21__effect.png","","True"
"6153","22","3","effect","0","tsw06153_22.pic","SRC-TSW06153-SN22__effect.png","","True"
"6153","23","3","effect","0","tsw06153_23.pic","SRC-TSW06153-SN23__effect.png","","True"
"6153","24","3","effect","0","tsw06153_24.pic","SRC-TSW06153-SN24__effect.png","","True"
"6153","25","3","effect","0","tsw06153_25.pic","SRC-TSW06153-SN25__effect.png","","True"
"6153","26","3","effect","0","tsw06153_26.pic","SRC-TSW06153-SN26__effect.png","","True"
"6153","27","3","effect","0","tsw06153_27.pic","SRC-TSW06153-SN27__effect.png","","True"
"6153","28","3","effect","0","tsw06153_28.pic","SRC-TSW06153-SN28__effect.png","","True"
"6153","29","3","effect","0","tsw06153_29.pic","SRC-TSW06153-SN29__effect.png","","True"
"6153","30","3","effect","0","tsw06153_30.pic","SRC-TSW06153-SN30__effect.png","","True"
"6153","31","3","effect","0","tsw06153_31.pic","SRC-TSW06153-SN31__effect.png","","True"
"6153","32","3","effect","0","tsw06153_32.pic","SRC-TSW06153-SN32__effect.png","","True"
"6153","33","3","effect","0","tsw06153_33.pic","SRC-TSW06153-SN33__effect.png","","True"
"6153","34","3","effect","0","tsw06153_34.pic","SRC-TSW06153-SN34__effect.png","","True"
"6153","35","3","effect","0","tsw06153_35.pic","SRC-TSW06153-SN35__effect.png","","True"
"6153","36","3","effect","0","tsw06153_36.pic","SRC-TSW06153-SN36__effect.png","","True"
"6153","37","3","effect","0","tsw06153_37.pic","SRC-TSW06153-SN37__effect.png","","True"
"6153","38","3","effect","0","tsw06153_38.pic","SRC-TSW06153-SN38__effect.png","","True"
"6153","39","3","effect","0","tsw06153_39.pic","SRC-TSW06153-SN39__effect.png","","True"
"6153","40","3","effect","0","tsw06153_40.pic","SRC-TSW06153-SN40__effect.png","","True"
"6153","41","3","effect","0","tsw06153_41.pic","SRC-TSW06153-SN41__effect.png","","True"
"6153","42","3","effect","0","tsw06153_42.pic","SRC-TSW06153-SN42__effect.png","","True"
"6153","43","3","effect","0","tsw06153_43.pic","SRC-TSW06153-SN43__effect.png","","True"
"6153","44","3","effect","0","tsw06153_44.pic","SRC-TSW06153-SN44__effect.png","","True"
"6153","45","3","effect","0","tsw06153_45.pic","SRC-TSW06153-SN45__effect.png","","True"
"6153","46","3","effect","0","tsw06153_46.pic","SRC-TSW06153-SN46__effect.png","","True"
"6153","47","3","effect","0","tsw06153_47.pic","SRC-TSW06153-SN47__effect.png","","True"
"6153","48","3","effect","0","tsw06153_48.pic","SRC-TSW06153-SN48__effect.png","","True"
"6153","49","3","effect","0","tsw06153_49.pic","SRC-TSW06153-SN49__effect.png","","True"
"6153","50","3","effect","0","tsw06153_50.pic","SRC-TSW06153-SN50__effect.png","","True"
"6153","51","3","effect","0","tsw06153_51.pic","SRC-TSW06153-SN51__effect.png","","True"
"6153","52","3","effect","0","tsw06153_52.pic","SRC-TSW06153-SN52__effect.png","","True"
"6153","53","3","effect","0","tsw06153_53.pic","SRC-TSW06153-SN53__effect.png","","True"
"6153","54","3","effect","0","tsw06153_54.pic","SRC-TSW06153-SN54__effect.png","","True"
"6153","55","3","effect","0","tsw06153_55.pic","SRC-TSW06153-SN55__effect.png","","True"
"6153","56","3","effect","0","tsw06153_56.pic","SRC-TSW06153-SN56__effect.png","","True"
"6153","57","3","effect","0","tsw06153_57.pic","SRC-TSW06153-SN57__effect.png","","True"
"6153","58","3","effect","0","tsw06153_58.pic","SRC-TSW06153-SN58__effect.png","","True"
"6153","59","3","effect","0","tsw06153_59.pic","SRC-TSW06153-SN59__effect.png","","True"
"6153","60","3","effect","0","tsw06153_60.pic","SRC-TSW06153-SN60__effect.png","","True"
"6153","61","3","effect","0","tsw06153_61.pic","SRC-TSW06153-SN61__effect.png","","True"
"6153","62","3","effect","0","tsw06153_62.pic","SRC-TSW06153-SN62__effect.png","","True"
"6153","63","3","effect","0","tsw06153_63.pic","SRC-TSW06153-SN63__effect.png","","True"
"6153","64","3","effect","0","tsw06153_64.pic","SRC-TSW06153-SN64__effect.png","","True"
"6153","65","3","effect","0","tsw06153_65.pic","SRC-TSW06153-SN65__effect.png","","True"
"6154","0","3","effect","0","tsw06154_00.pic","SRC-TSW06154-SN00__effect.png","--","True"
"6154","1","3","effect","0","tsw06154_01.pic","SRC-TSW06154-SN01__effect.png","","True"
"6154","2","3","effect","0","tsw06154_02.pic","SRC-TSW06154-SN02__effect.png","","True"
"6154","3","3","effect","0","tsw06154_03.pic","SRC-TSW06154-SN03__effect.png","","True"
"6154","4","3","effect","0","tsw06154_04.pic","SRC-TSW06154-SN04__effect.png","","True"
"6154","5","3","effect","0","tsw06154_05.pic","SRC-TSW06154-SN05__effect.png","","True"
"6154","6","3","effect","0","tsw06154_06.pic","SRC-TSW06154-SN06__effect.png","","True"
"6154","7","3","effect","0","tsw06154_07.pic","SRC-TSW06154-SN07__effect.png","","True"
"6154","8","3","effect","0","tsw06154_08.pic","SRC-TSW06154-SN08__effect.png","","True"
"6154","9","3","effect","0","tsw06154_09.pic","SRC-TSW06154-SN09__effect.png","","True"
"6154","10","3","effect","0","tsw06154_10.pic","SRC-TSW06154-SN10__effect.png","","True"
"6154","11","3","effect","0","tsw06154_11.pic","SRC-TSW06154-SN11__effect.png","","True"
"6154","12","3","effect","0","tsw06154_12.pic","SRC-TSW06154-SN12__effect.png","","True"
"6154","13","3","effect","0","tsw06154_13.pic","SRC-TSW06154-SN13__effect.png","","True"
"6154","14","3","effect","0","tsw06154_14.pic","SRC-TSW06154-SN14__effect.png","","True"
"6154","15","3","effect","0","tsw06154_15.pic","SRC-TSW06154-SN15__effect.png","","True"
"6154","16","3","effect","0","tsw06154_16.pic","SRC-TSW06154-SN16__effect.png","","True"
"6154","17","3","effect","0","tsw06154_17.pic","SRC-TSW06154-SN17__effect.png","","True"
"6154","18","3","effect","0","tsw06154_18.pic","SRC-TSW06154-SN18__effect.png","","True"
"6154","19","3","effect","0","tsw06154_19.pic","SRC-TSW06154-SN19__effect.png","","True"
"6154","20","3","effect","0","tsw06154_20.pic","SRC-TSW06154-SN20__effect.png","","True"
"6154","21","3","effect","0","tsw06154_21.pic","SRC-TSW06154-SN21__effect.png","","True"
"6154","22","3","effect","0","tsw06154_22.pic","SRC-TSW06154-SN22__effect.png","","True"
"6154","23","3","effect","0","tsw06154_23.pic","SRC-TSW06154-SN23__effect.png","","True"
"6154","24","3","effect","0","tsw06154_24.pic","SRC-TSW06154-SN24__effect.png","","True"
"6154","25","3","effect","0","tsw06154_25.pic","SRC-TSW06154-SN25__effect.png","","True"
"6154","26","3","effect","0","tsw06154_26.pic","SRC-TSW06154-SN26__effect.png","","True"
"6154","27","3","effect","0","tsw06154_27.pic","SRC-TSW06154-SN27__effect.png","","True"
"6154","28","3","effect","0","tsw06154_28.pic","SRC-TSW06154-SN28__effect.png","","True"
"6154","29","3","effect","0","tsw06154_29.pic","SRC-TSW06154-SN29__effect.png","","True"
"6155","0","3","effect","0","tsw06155_00.pic","SRC-TSW06155-SN00__effect.png","--","True"
"6155","1","3","effect","0","tsw06155_01.pic","SRC-TSW06155-SN01__effect.png","","True"
"6155","2","3","effect","0","tsw06155_02.pic","SRC-TSW06155-SN02__effect.png","","True"
"6155","3","3","effect","0","tsw06155_03.pic","SRC-TSW06155-SN03__effect.png","","True"
"6155","4","3","effect","0","tsw06155_04.pic","SRC-TSW06155-SN04__effect.png","","True"
"6155","5","3","effect","0","tsw06155_05.pic","SRC-TSW06155-SN05__effect.png","","True"
"6155","6","3","effect","0","tsw06155_06.pic","SRC-TSW06155-SN06__effect.png","","True"
"6155","7","3","effect","0","tsw06155_07.pic","SRC-TSW06155-SN07__effect.png","","True"
"6155","8","3","effect","0","tsw06155_08.pic","SRC-TSW06155-SN08__effect.png","","True"
"6155","9","3","effect","0","tsw06155_09.pic","SRC-TSW06155-SN09__effect.png","","True"
"6155","10","3","effect","0","tsw06155_10.pic","SRC-TSW06155-SN10__effect.png","","True"
"6155","11","3","effect","0","tsw06155_11.pic","SRC-TSW06155-SN11__effect.png","","True"
"6155","12","3","effect","0","tsw06155_12.pic","SRC-TSW06155-SN12__effect.png","","True"
"6155","13","3","effect","0","tsw06155_13.pic","SRC-TSW06155-SN13__effect.png","","True"
"6155","14","3","effect","0","tsw06155_14.pic","SRC-TSW06155-SN14__effect.png","","True"
"6155","15","3","effect","0","tsw06155_15.pic","SRC-TSW06155-SN15__effect.png","","True"
"6155","16","3","effect","0","tsw06155_16.pic","SRC-TSW06155-SN16__effect.png","","True"
"6155","17","3","effect","0","tsw06155_17.pic","SRC-TSW06155-SN17__effect.png","","True"
"6155","18","3","effect","0","tsw06155_18.pic","SRC-TSW06155-SN18__effect.png","","True"
"6155","19","3","effect","0","tsw06155_19.pic","SRC-TSW06155-SN19__effect.png","","True"
"6155","20","3","effect","0","tsw06155_20.pic","SRC-TSW06155-SN20__effect.png","","True"
"6155","21","3","effect","0","tsw06155_21.pic","SRC-TSW06155-SN21__effect.png","","True"
"6155","22","3","effect","0","tsw06155_22.pic","SRC-TSW06155-SN22__effect.png","","True"
"6155","23","3","effect","0","tsw06155_23.pic","SRC-TSW06155-SN23__effect.png","","True"
"6155","24","3","effect","0","tsw06155_24.pic","SRC-TSW06155-SN24__effect.png","","True"
"6155","25","3","effect","0","tsw06155_25.pic","SRC-TSW06155-SN25__effect.png","","True"
"6155","26","3","effect","0","tsw06155_26.pic","SRC-TSW06155-SN26__effect.png","","True"
"6155","27","3","effect","0","tsw06155_27.pic","SRC-TSW06155-SN27__effect.png","","True"
"6155","28","3","effect","0","tsw06155_28.pic","SRC-TSW06155-SN28__effect.png","","True"
"6155","29","3","effect","0","tsw06155_29.pic","SRC-TSW06155-SN29__effect.png","","True"
"6155","30","3","effect","0","tsw06155_30.pic","SRC-TSW06155-SN30__effect.png","","True"
"6155","31","3","effect","0","tsw06155_31.pic","SRC-TSW06155-SN31__effect.png","","True"
"6155","32","3","effect","0","tsw06155_32.pic","SRC-TSW06155-SN32__effect.png","","True"
"6155","33","3","effect","0","tsw06155_33.pic","SRC-TSW06155-SN33__effect.png","","True"
"6155","34","3","effect","0","tsw06155_34.pic","SRC-TSW06155-SN34__effect.png","","True"
"6155","35","3","effect","0","tsw06155_35.pic","SRC-TSW06155-SN35__effect.png","","True"
"6155","36","3","effect","0","tsw06155_36.pic","SRC-TSW06155-SN36__effect.png","","True"
"6155","37","3","effect","0","tsw06155_37.pic","SRC-TSW06155-SN37__effect.png","","True"
"6155","38","3","effect","0","tsw06155_38.pic","SRC-TSW06155-SN38__effect.png","","True"
"6155","39","3","effect","0","tsw06155_39.pic","SRC-TSW06155-SN39__effect.png","","True"
"6155","40","3","effect","0","tsw06155_40.pic","SRC-TSW06155-SN40__effect.png","","True"
"6155","41","3","effect","0","tsw06155_41.pic","SRC-TSW06155-SN41__effect.png","","True"
"6155","42","3","effect","0","tsw06155_42.pic","SRC-TSW06155-SN42__effect.png","","True"
"6155","43","3","effect","0","tsw06155_43.pic","SRC-TSW06155-SN43__effect.png","","True"
"6155","44","3","effect","0","tsw06155_44.pic","SRC-TSW06155-SN44__effect.png","","True"
"6155","45","3","effect","0","tsw06155_45.pic","SRC-TSW06155-SN45__effect.png","","True"
"6155","46","3","effect","0","tsw06155_46.pic","SRC-TSW06155-SN46__effect.png","","True"
"6155","47","3","effect","0","tsw06155_47.pic","SRC-TSW06155-SN47__effect.png","","True"
"6155","48","3","effect","0","tsw06155_48.pic","SRC-TSW06155-SN48__effect.png","","True"
"6155","49","3","effect","0","tsw06155_49.pic","SRC-TSW06155-SN49__effect.png","","True"
"6155","50","3","effect","0","tsw06155_50.pic","SRC-TSW06155-SN50__effect.png","","True"
"6155","51","3","effect","0","tsw06155_51.pic","SRC-TSW06155-SN51__effect.png","","True"
"6155","52","3","effect","0","tsw06155_52.pic","SRC-TSW06155-SN52__effect.png","","True"
"6155","53","3","effect","0","tsw06155_53.pic","SRC-TSW06155-SN53__effect.png","","True"
"6155","54","3","effect","0","tsw06155_54.pic","SRC-TSW06155-SN54__effect.png","","True"
"6155","55","3","effect","0","tsw06155_55.pic","SRC-TSW06155-SN55__effect.png","","True"
"6155","56","3","effect","0","tsw06155_56.pic","SRC-TSW06155-SN56__effect.png","","True"
"6155","57","3","effect","0","tsw06155_57.pic","SRC-TSW06155-SN57__effect.png","","True"
"6155","58","3","effect","0","tsw06155_58.pic","SRC-TSW06155-SN58__effect.png","","True"
"6155","59","3","effect","0","tsw06155_59.pic","SRC-TSW06155-SN59__effect.png","","True"
"6155","60","3","effect","0","tsw06155_60.pic","SRC-TSW06155-SN60__effect.png","","True"
"6156","0","3","effect","0","tsw06156_00.pic","SRC-TSW06156-SN00__effect__2.png","--2","True"
"6156","1","3","effect","0","tsw06156_01.pic","SRC-TSW06156-SN01__effect.png","","True"
"6156","2","3","effect","0","tsw06156_02.pic","SRC-TSW06156-SN02__effect.png","","True"
"6156","3","3","effect","0","tsw06156_03.pic","SRC-TSW06156-SN03__effect.png","","True"
"6156","4","3","effect","0","tsw06156_04.pic","SRC-TSW06156-SN04__effect.png","","True"
"6156","5","3","effect","0","tsw06156_05.pic","SRC-TSW06156-SN05__effect.png","","True"
"6156","6","3","effect","0","tsw06156_06.pic","SRC-TSW06156-SN06__effect.png","","True"
"6156","7","3","effect","0","tsw06156_07.pic","SRC-TSW06156-SN07__effect.png","","True"
"6156","8","3","effect","0","tsw06156_08.pic","SRC-TSW06156-SN08__effect.png","","True"
"6156","9","3","effect","0","tsw06156_09.pic","SRC-TSW06156-SN09__effect.png","","True"
"6156","10","3","effect","0","tsw06156_10.pic","SRC-TSW06156-SN10__effect.png","","True"
"6156","11","3","effect","0","tsw06156_11.pic","SRC-TSW06156-SN11__effect.png","","True"
"6156","12","3","effect","0","tsw06156_12.pic","SRC-TSW06156-SN12__effect.png","","True"
"6156","13","3","effect","0","tsw06156_13.pic","SRC-TSW06156-SN13__effect.png","","True"
"6156","14","3","effect","0","tsw06156_14.pic","SRC-TSW06156-SN14__effect.png","","True"
"6156","15","3","effect","0","tsw06156_15.pic","SRC-TSW06156-SN15__effect.png","","True"
"6156","16","3","effect","0","tsw06156_16.pic","SRC-TSW06156-SN16__effect.png","","True"
"6156","17","3","effect","0","tsw06156_17.pic","SRC-TSW06156-SN17__effect.png","","True"
"6156","18","3","effect","0","tsw06156_18.pic","SRC-TSW06156-SN18__effect.png","","True"
"6156","19","3","effect","0","tsw06156_19.pic","SRC-TSW06156-SN19__effect.png","","True"
"6156","20","3","effect","0","tsw06156_20.pic","SRC-TSW06156-SN20__effect.png","","True"
"6156","21","3","effect","0","tsw06156_21.pic","SRC-TSW06156-SN21__effect.png","","True"
"6156","22","3","effect","0","tsw06156_22.pic","SRC-TSW06156-SN22__effect.png","","True"
"6156","23","3","effect","0","tsw06156_23.pic","SRC-TSW06156-SN23__effect.png","","True"
"6156","24","3","effect","0","tsw06156_24.pic","SRC-TSW06156-SN24__effect.png","","True"
"6156","25","3","effect","0","tsw06156_25.pic","SRC-TSW06156-SN25__effect.png","","True"
"6156","26","3","effect","0","tsw06156_26.pic","SRC-TSW06156-SN26__effect.png","","True"
"6156","27","3","effect","0","tsw06156_27.pic","SRC-TSW06156-SN27__effect.png","","True"
"6156","28","3","effect","0","tsw06156_28.pic","SRC-TSW06156-SN28__effect.png","","True"
"6156","29","3","effect","0","tsw06156_29.pic","SRC-TSW06156-SN29__effect.png","","True"
"6156","30","3","effect","0","tsw06156_30.pic","SRC-TSW06156-SN30__effect.png","","True"
"6156","31","3","effect","0","tsw06156_31.pic","SRC-TSW06156-SN31__effect.png","","True"
"6156","32","3","effect","0","tsw06156_32.pic","SRC-TSW06156-SN32__effect.png","","True"
"6156","33","3","effect","0","tsw06156_33.pic","SRC-TSW06156-SN33__effect.png","","True"
"6156","34","3","effect","0","tsw06156_34.pic","SRC-TSW06156-SN34__effect.png","","True"
"6156","35","3","effect","0","tsw06156_35.pic","SRC-TSW06156-SN35__effect.png","","True"
"6156","36","3","effect","0","tsw06156_36.pic","SRC-TSW06156-SN36__effect.png","","True"
"6156","37","3","effect","0","tsw06156_37.pic","SRC-TSW06156-SN37__effect.png","","True"
"6156","38","3","effect","0","tsw06156_38.pic","SRC-TSW06156-SN38__effect.png","","True"
"6156","39","3","effect","0","tsw06156_39.pic","SRC-TSW06156-SN39__effect.png","","True"
"6156","40","3","effect","0","tsw06156_40.pic","SRC-TSW06156-SN40__effect.png","","True"
"6157","0","3","effect","0","tsw06157_00.pic","SRC-TSW06157-SN00__effect__2.png","--2","True"
"6157","1","3","effect","0","tsw06157_01.pic","SRC-TSW06157-SN01__effect.png","","True"
"6157","2","3","effect","0","tsw06157_02.pic","SRC-TSW06157-SN02__effect.png","","True"
"6157","3","3","effect","0","tsw06157_03.pic","SRC-TSW06157-SN03__effect.png","","True"
"6157","4","3","effect","0","tsw06157_04.pic","SRC-TSW06157-SN04__effect.png","","True"
"6157","5","3","effect","0","tsw06157_05.pic","SRC-TSW06157-SN05__effect.png","","True"
"6157","6","3","effect","0","tsw06157_06.pic","SRC-TSW06157-SN06__effect.png","","True"
"6157","7","3","effect","0","tsw06157_07.pic","SRC-TSW06157-SN07__effect.png","","True"
"6157","8","3","effect","0","tsw06157_08.pic","SRC-TSW06157-SN08__effect.png","","True"
"6157","9","3","effect","0","tsw06157_09.pic","SRC-TSW06157-SN09__effect.png","","True"
"6157","10","3","effect","0","tsw06157_10.pic","SRC-TSW06157-SN10__effect.png","","True"
"6157","11","3","effect","0","tsw06157_11.pic","SRC-TSW06157-SN11__effect.png","","True"
"6157","12","3","effect","0","tsw06157_12.pic","SRC-TSW06157-SN12__effect.png","","True"
"6157","13","3","effect","0","tsw06157_13.pic","SRC-TSW06157-SN13__effect.png","","True"
"6157","14","3","effect","0","tsw06157_14.pic","SRC-TSW06157-SN14__effect.png","","True"
"6157","15","3","effect","0","tsw06157_15.pic","SRC-TSW06157-SN15__effect.png","","True"
"6157","16","3","effect","0","tsw06157_16.pic","SRC-TSW06157-SN16__effect.png","","True"
"6157","17","3","effect","0","tsw06157_17.pic","SRC-TSW06157-SN17__effect.png","","True"
"6157","18","3","effect","0","tsw06157_18.pic","SRC-TSW06157-SN18__effect.png","","True"
"6157","19","3","effect","0","tsw06157_19.pic","SRC-TSW06157-SN19__effect.png","","True"
"6157","20","3","effect","0","tsw06157_20.pic","SRC-TSW06157-SN20__effect.png","","True"
"6157","21","3","effect","0","tsw06157_21.pic","SRC-TSW06157-SN21__effect.png","","True"
"6157","22","3","effect","0","tsw06157_22.pic","SRC-TSW06157-SN22__effect.png","","True"
"6157","23","3","effect","0","tsw06157_23.pic","SRC-TSW06157-SN23__effect.png","","True"
"6157","24","3","effect","0","tsw06157_24.pic","SRC-TSW06157-SN24__effect.png","","True"
"6157","25","3","effect","0","tsw06157_25.pic","SRC-TSW06157-SN25__effect.png","","True"
"6157","26","3","effect","0","tsw06157_26.pic","SRC-TSW06157-SN26__effect.png","","True"
"6157","27","3","effect","0","tsw06157_27.pic","SRC-TSW06157-SN27__effect.png","","True"
"6157","28","3","effect","0","tsw06157_28.pic","SRC-TSW06157-SN28__effect.png","","True"
"6157","29","3","effect","0","tsw06157_29.pic","SRC-TSW06157-SN29__effect.png","","True"
"6157","30","3","effect","0","tsw06157_30.pic","SRC-TSW06157-SN30__effect.png","","True"
"6157","31","3","effect","0","tsw06157_31.pic","SRC-TSW06157-SN31__effect.png","","True"
"6157","32","3","effect","0","tsw06157_32.pic","SRC-TSW06157-SN32__effect.png","","True"
"6157","33","3","effect","0","tsw06157_33.pic","SRC-TSW06157-SN33__effect.png","","True"
"6157","34","3","effect","0","tsw06157_34.pic","SRC-TSW06157-SN34__effect.png","","True"
"6157","35","3","effect","0","tsw06157_35.pic","SRC-TSW06157-SN35__effect.png","","True"
