"item_id","name","types","roles","discard","is_unique","Calculation","Consumption","Cons_MP","Cons_SP","Cons_Throw","Cons_Item","UsePlace","Price","ProficientPoint","ProficientHard","AddSpecial","SutraName","ResistanceSK","SkillExp","AddHP","AddMP","AddSP","AddSTR","AddStamina","AddWIS","AddSPD","AddFriend","AddDodge","AddATK","AddDEF","AttrFire","AttrIce","AttrWind","AttrEarth","AttrPoison","AttrLight","AttrDark","AttrThunder","AttrPhysical","AttackEffect","UseScript","ViewScript","function_flags"
"822","改裝車","IT_06","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"823","多魔遊戲軟體","IT_06","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"824","玫瑰","IT_06","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"825","茉莉花","IT_06","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"826","薰衣草","IT_06","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"827","人像圖冊","IT_06","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"828","水果","IT_06","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"829","魯特琴","IT_06","1|2|3|4","","","","","","","","","","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"830","坦普拉琴","IT_06","1|2|3|4","","","","","","","","","","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"831","琵琶","IT_06","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"832","味仙認可證","IT_06","1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"833","簽名板","IT_06","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"834","軒轅劍","IT_05|IT_06|IT_08","1","","","","400","","Y","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","394","","",
"835","DOMO神打功","IT_05|IT_06|IT_08","1|2|3|4","","","","1","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","469","","",
"851","胸甲","IT_10|IT_31","1|4","","","","","","","","","","50","","","","","","","","","","","","","1","","","","6","","","","","","","","","","","","",
"852","鎖子甲","IT_10|IT_31","1|4","","","","","","","","","","120","","","","","","","","","","","","","","","","","15","","","","","","","","","","","","",
"853","聖皇之鎧","IT_10|IT_31","1","","","","","","","","","","250","","","","","","","","","","","","","2","","","","20","","","","","","","","","","","","",
"854","鎖鎧","IT_10|IT_31","1|4","","","","","","","","","","200","","","","","","","","","","","","","-2","","","","18","","","","","","","","","","","","",
"855","甲冑","IT_10|IT_31","1|2|3|4","","","","","","","","","","80","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","",
"856","片葉鎧","IT_10|IT_31","1|4","","","","","","","","","","350","","","","","","","","","","","","","2","","","5","16","","","","","","","","","","","","",
"857","癒傷之鎧","IT_10|IT_31","1|4","","","","","","","","","","680","","","","","","","5","","","","","","","","","","42","","","","","","","","","","","","",
"858","紫堂殼","IT_10|IT_31","1|4","","","","","","","","","","","","","","","","","","","","","","","5","","","3","88","","","","","","","","","","","","",
"859","啻浪奇甲","IT_10|IT_31","1","","","","","","","","","","1500","","","","","","","","2","","","","","","","","","80","","","","","","","","","","","","",
"860","思潮之袍","IT_10|IT_31","1|4","","","","","","","","","","380","","","","","","","","","","","","","","","1","2","35","","","","","","","","","","","","",
"861","天珠武鎧","IT_10|IT_31","4","","","","","","","","","","3000","","","","","","","2","2","2","","","","-2","","","2","85","","","","","","","","","","","","",
"862","龍鬚衣","IT_10|IT_31","4","","","","","","","","","","2800","","","","","","","","","","","","","","","","","110","","","","","","","","","","","","",
"863","銀絲戰袍","IT_10|IT_31","1|2|3|4","","","","","","","","","","1000","","","","","","","","","","","","","","","","3","68","","","","","","","","","","","","",
"864","烏蠶衣","IT_10|IT_31","1|2|3|4","","","","","","","","","","700","","","","","","","","","","","","","2","","","","55","","","","","","","","","","","","",
"865","天兵戰袍","IT_10|IT_31","1|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"866","精鐵蠻甲","IT_10|IT_31","1|4","","","","","","","","","","1500","","","","","","","","","","","","","-6","","","","90","","","","","","","","","","","","",
"867","蒼蟒錦衣","IT_10|IT_31","1|4","","","","","","","","","","2300","","","","","","","","","","","","","3","","","-2","100","","","","","","","","","","","","",
"868","泥蚣袍","IT_10|IT_31","1|4","","","","","","","","","","3000","","","","","","","","","","","","","-3","","","2","72","-2","-2","-2","-2","-2","-2","-2","-6","","","","",
"869","冥妖戰甲","IT_10|IT_31","1","","","","","","","","","","","","","","","","","","","","","","","2","","","","130","","","","","","","-4","","","","","",
"870","星狼雲鎧","IT_10|IT_31","1","","","","","","","","","","3500","","","","","","","","","","","","","","","","5","128","","","","","","","","","","","","",
"871","九龍雲生冑","IT_10|IT_31","4","","","","","","","","","","","","","","","","","","","","","","","-3","","","8","140","","","","","","-6","","","","","","",
"872","皮手套","IT_10|IT_30","1|2|3|4","","","","","","","","","","30","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",
"873","鐵鎖手套","IT_10|IT_30","1|4","","","","","","","","","","50","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",
"874","鐵手套","IT_10|IT_30","1|4","","","","","","","","","","70","","","","","","","","","","","","","-2","","","","5","","","","","","","","","","","","",
"875","鋼手套","IT_10|IT_30","1|4","","","","","","","","","","100","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","",
"876","聖皇手套","IT_10|IT_30","1","","","","","","","","","","200","","","","","","","","","","","","","2","","","","8","","","","","","","","","","","","",
"877","波塞頓手套","IT_10|IT_30","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"878","掃羅手套","IT_10|IT_30","1|4","","","256","","","","","","","300","","","","","","","10","","","","","","","","","","12","","","","","","","","","","","","",
"879","地痞手套","IT_10|IT_30","1|4","","","","","","","","","","","","","","","","","","","","","","","8","","","10","28","","","","","","","","","","","","",
"880","冰晶腕","IT_10|IT_30","1|2|3|4","","","","","","","","","","1500","","","","","","","","","","","","","-3","","","6","38","-2","","","","","","","","","","","",
"881","青電臂","IT_10|IT_30","1|2|3|4","","","","","","","","","","1000","","","","","","","","","","","","","6","","","-2","33","","","","","","","","","","","","",
"882","仙風膀","IT_10|IT_30","4","","","","","","","","","","1800","","","","","","","","","","","","","","","","","46","","","","","","","-4","","","","","",
"883","烏蠶手套","IT_10|IT_30","1|2|3|4","","","","","","","","","","420","","","","","","","","","","","","","1","","","","16","","","","","","","","","","","","",
"884","靈蛇手套","IT_10|IT_30","1|2|3|4","","","","","","","","","","1200","","","","","","","","","","","","","2","","","-3","40","","","","","","","","","","","","",
"885","龍鱗手套","IT_10|IT_30","1|4","","","","","","","","","","600","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","",
"886","縛閻指套","IT_10|IT_30","4","","","","","","","","","","","","","","","","","","","","","","","-4","","","","58","","","","","","2","-4","","","","","",
"887","藍堂光套","IT_10|IT_30","1","","","","","","Y","","","","","","","","","","","","","","","","","","","","","53","","","","","","-4","2","","","","","",
"888","狂獅戰腕","IT_10|IT_30","4","","","","","","","","","","850","","","","","","","","","","","","","","","","2","35","","","","","","","-2","","","","","",
"889","子雷手套","IT_10|IT_30","1|2|3|4","","","256","","","","","","","","","","","","","","","-100","","","","","","","","10","48","","","","","","","","-6","","","","",
"890","皮帽","IT_10|IT_29","1|2|3|4","","","","","","","","","","40","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",
"891","武盔","IT_10|IT_29","1","","","","","","","","","","80","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","",
"892","輕鋼盔","IT_10|IT_29","1","","","","","","","","","","150","","","","","","","","","","","","","2","","","","7","","","","","","","","","","","","",
"893","羽盔","IT_10|IT_29","1|2|3","","","","","","","","","","200","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","",
"894","鷹矢盔","IT_10|IT_29","1|4","","","","","","","","","","450","","","","","","","","","","","","","-2","","","","17","","","","","","","","","","","","",
"895","海神盔","IT_10|IT_29","1","","","","","","","","","","800","","","","","","","","","","","","","1","","","3","27","","","","","","","","","","","","",
"896","聖皇盔","IT_10|IT_29","1","","","","","","","","","","","","","","","","","","","","","","","1","","","2","8","","","","","","","","","","","","",
"897","象綿盔","IT_10|IT_29","1","","","","","","","","","","1200","","","","","","","","","","","","","-1","","","1","40","","","","","","","","","","","","",
"898","龍族盔","IT_10|IT_29","1","","","256","","","","","","","","","","","","","","","100","","","","","-2","","","","75","","","","","","","","","","","","",
"899","金剛斗笠","IT_10|IT_29","4","","","","","","","","","","750","","","","","","","","","","","","","","","","","23","","","","","","","-2","","","","","",
"900","龍鱗盔","IT_10|IT_29","1|4","","","","","","","","","","1800","","","","","","","2","","","","","","","","","","50","","","","","","","","","","","","",
"901","天神頭巾","IT_10|IT_29","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"902","紫金冠","IT_10|IT_29","4","","","","","","","","","","1100","","","","","","","","","","","","","2","","","5","35","","","","","","","","","","","","",
"903","北斗箍環","IT_10|IT_29","1|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"904","金霞盔","IT_10|IT_29","1|4","","","","","","","","","","2780","","","","","","","","","","","","","2","","","2","66","","","","","","","","","","","","",
"905","聖獸玲瓏冠","IT_10|IT_29","4","","","","","","","","","","","","","","","","","","","","","","","","","","2","70","-2","-2","-2","-2","","","","","","","","",
"906","皮靴","IT_10|IT_32","1|2|3|4","","","","","","","","","","30","","","","","","","","","","","","","3","","","","2","","","","","","","","","","","","",
"907","鋼靴","IT_10|IT_32","1|2|3|4","","","","","","","","","","80","","","","","","","","","","","","","4","","","","4","","","","","","","","","","","","",
"908","聖皇靴","IT_10|IT_32","1","","","","","","","","","","200","","","","","","","","","","","","","6","","","","7","","","","","","","","","","","","",
"909","雅典之靴","IT_10|IT_32","2","","","","","","","","","","","","","","","","","","","","","","","10","","","15","18","","","","","","","","","","","","",
"910","歌神之靴","IT_10|IT_32","1|4","","","","","","","","","","","","","","","","","2","2","2","","","","3","","","5","10","","","","","","","","","","","","",
"911","武裝鞋","IT_10|IT_32","1|4","","","","","","","","","","280","","","","","","","","","","","","","6","","","2","12","","","","","","","","","","","","",
"912","神駝靴","IT_10|IT_32","1|4","","","","","","","","","","800","","","","","","","","","","","","","10","","","","20","","","","","","","","","","","","",
"913","虎爪鞋","IT_10|IT_32","1|4","","","","","","","","","","180","","","","","","","","","","","","","5","","","3","10","","","","","","","","","","","","",
"914","菟縱鞋","IT_10|IT_32","1|2|3|4","","","","","","","","","","350","","","","","","","","","","","","","10","","","","6","","","","","","","","","","","","",
"915","帶火風輪","IT_10|IT_32","4","","","","","","","","","","","","","","","","","","","","","","","18","","","-3","28","","","","","","","","","","","","",
"916","踏風草鞋","IT_10|IT_32","1|2|3|4","","","","","","","","","","900","","","","","","","","","","","","","16","","","","2","","","","","","","","","","","","",
"917","混天泥鞋","IT_10|IT_32","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"918","七星法靴","IT_10|IT_32","1|4","","","","","","","","","","500","","","","","","","","","","","","","8","","","","15","","","","","","","-2","","","","","",
"919","鈦銧奇鞋","IT_10|IT_32","1","","","","","","","","","","","","","","","","","","","","","","","16","","","3","20","","","","","","2","-2","","","","","",
"920","五行鞋","IT_10|IT_32","1|4","","","","","","","","","","1350","","","","","","","","","","","","","7","","","","5","-2","-2","-2","-2","","","","-2","","","","",
"921","霞雲彩綾","IT_10|IT_32","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"922","山水天衣","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"923","真夢的天使環","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"924","樂樂外套","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"925","投幣式鎧甲","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FN_MoneyArmor=true"
"926","一次傷害保險","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"927","永久傷害保險","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"928","神醫銀針","IT_07|IT_08|IT_10","","Y","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"929","地炎玉","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","900","51","","","","","","","","","","","","","","","-6","","","","","","","","","","","",
"930","靈虛扇","IT_07|IT_08|IT_10","1|2|3|4","","","","50","","Y","","","1","","","3000","57","","","","","","","","","","","","","","","","","","","","","","","","","","",
"931","薩登荊環","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1200","52","","","","","","","","","","","","","","","","","","","","","","","","","","",
"932","武聖手鐲","IT_07|IT_08|IT_10","1|2|3|4","","","","10","","Y","","","1","","","1000","21","SutraName21","","","","","","","","","","","","","","","","","","","","","","","","","",
"933","硃砂神筆","IT_07|IT_08|IT_10","1|2|3|4","","","","20","","Y","","","1","","","1500","30","","","","","","","","","","","","","","","","","","","","","","","","","","",
"934","吸血鬼指環","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1800","56","","","","","","","","","","","","","","","","","","","","","","","","","","",
"935","朱雀火羽","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","900","51","","","","","","","","","","","","","","","-10","","","","","","","","","","","",
"936","水靈珠","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","900","51","","","","","","","","","","","","","","","","-6","","","","","","","","","","",
"937","神偷面具","IT_07|IT_08|IT_10","1|2|3|4","","","","15","","Y","","","1","","","3500","23","SutraName23","","","","","","","","","","","","","","","","","","","","","","","","","",
"938","鼠槌","IT_07|IT_08|IT_10","1|2|3|4","","","","50","","Y","","","1","","","1000","31","SutraName31","","","","","","","","","","","","","","","","","","","","","","","","","",
"939","星君眼","IT_07|IT_10","1|2|3|4","","","","","","","","","1","","","1300","52","","","","","","","","","","","","","","","","","","","","","","","","","","",
"940","姜公膽","IT_07|IT_10","1|2|3|4","","","","20","","Y","","","1","","","800","21","SutraName21","","","","","","","","","","","","","","","","","","","","","","","","","",
"941","夜叉肩帶","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1200","35","SutraName35","","","","","","","","","","","","","","","","","","","","","","","","","",
"942","武神魂玉","IT_07|IT_10","2","Y","","","80","","Y","","","1","","","","24","SutraName24","","","","","","","","","","","","","","","","","","","","","","","","","",
"943","乾坤袋","IT_07|IT_10","1|2|3|4","","","","30","","Y","","","1","","","1500","23","SutraName23","","","","","","","","","","","","","","","","","","","","","","","","","",
"944","青龍水珠","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1200","51","","","","","","","","","","","","","","","","-10","","","","","","","","","","",
"945","白虎風牙","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1000","51","","","","","","","","","","","","","","","","","-8","","","","","","","","","",
"946","玄武土器","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1000","51","","","","","","","","","","","","","","","","","","-8","","","","","","","","",
"947","雷公鎚","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1000","51","","","","","","","","","","","","","","","","","","","","","","-8","","","","",
"948","神光寶塔","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1000","51","","","","","","","","","","","","","","","","","","","","-8","","","","","","",
"949","暗黑魔樽","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","1000","51","","","","","","","","","","","","","","","","","","","","","-8","","","","","",
"950","暗殺寶錄","IT_07|IT_08|IT_10","1|2|3|4","","","","40","","Y","","","1","","","3800","27","SutraName27","","","","","","","","","","","","","","","","","","","","","","","","","",
"951","硃砂辟魔玉","IT_07|IT_08|IT_10","1|2|3|4","","","","80","","Y","","","1","","","1500","28","SutraName28","","","","","","","","","","","","","","","","","","","","","","","","","",
"952","金鐘罩秘笈","IT_07|IT_08|IT_10","1|2|3|4","","","","50","","Y","","","1","","","1200","32","SutraName32","","","","","","","","","","","","","","","","","","","","","","","","","",
"953","庖丁菜刀","IT_07|IT_08|IT_10","1|2|3|4","","","","120","","Y","","","1","","","3500","33","SutraName33","","","","","","","","","","","","","","","","","","","","","","","","","",
"954","吸魔壺","IT_07|IT_08|IT_10","1|2|3|4","","","","","","","","","1","","","5000","55","","","","","","","","","","","","","","","","","","","","","","","","","","",
"955","返刃玉","IT_07|IT_08|IT_10","1|2|3|4","Y","","","","","","","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","",
"956","陰陽鏡","IT_07|IT_08|IT_10","1|2|3|4","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"957","御夫錄","IT_07|IT_08|IT_10","1|2|3|4","","","","50","","Y","","","1","","","2800","27","SutraName27","","","","","","","","","","","","","","","","","","","","","","","","","",
"971","銅戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","10","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",
"972","鐵戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","20","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","",
"973","銀戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","35","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","",
"974","金戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","55","","","","","","","","","","","","","-1","","","1","3","","","","","","","","","","","","",
"975","玉戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","80","","","","","","","","","","","","5","","","","","2","","","","","-10","","-2","","","","","",
"976","珍珠戒指","IT_10|IT_11","2|3","","","","","","","","","","500","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",
"977","象牙戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","140","","","","","","","","","","","","","3","","","1","2","","","","","","-2","","","","","","",
"978","瑪瑙戒指","IT_10|IT_11","1|2|3|4","","","256","","","","","","","110","","","","","","","","20","","","","","1","","","3","","","","","","","","","","","","","",
"979","辟邪戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","200","","","","","","","","","","","","","","","","1","3","","","","","-2","-2","-2","","","","","",
"980","五鬼戒指","IT_10|IT_11","1|2|3|4","","","","","","","","","","250","","","","","","","","","","","","","2","","1","2","3","","","","","","","","","","","","",
"981","龍睛法戒","IT_10|IT_11","1|4","","","","","","","","","","400","","","","","","","","","","","","","2","","","8","3","","","","","","","","","","","","",
"982","詛咒魔戒","IT_10|IT_11","1|2|3|4","","","","","","","","","","800","","","","","","","","","","","","","-5","","","3","10","","","","","","4","-4","","","","","",
"983","銀笛","IT_10|IT_11","1|2|3|4","","","","","","","","","","100","","","","","","","","","","","","","3","","","","2","","","","","","","","","","","","",
"984","角笛","IT_10|IT_11","1|2|3|4","","","","","","","","","","120","","","","","","","","","","","","","1","","","-2","3","","","","","","-2","","","","","","",
"985","葦笛","IT_08|IT_10|IT_11","1|2|3|4","","","","","","","","","","450","","","","","","","","","","","","","1","","","4","-3","","","","","","","","","","300","","",
"986","惡魔風笛","IT_10|IT_11","1|2|3|4","","","","","","","","","","280","","","","","","","","","","","","","","","","5","1","","","","","-2","2","-4","","","","","",
"987","銀項鍊","IT_10|IT_11","1|2|3|4","","","","","","","","","","50","","","","","","","","","","","","","","","","","2","","","","","","-2","","","","","","",
"988","金項鍊","IT_10|IT_11","1|2|3|4","","","","","","","","","","80","","","","","","","","","","","","","-1","","","","3","","","","","","","","","","","","",
"989","珍珠項鍊","IT_10|IT_11","2|3","","","","","","","","","","600","","","","","","","","","","","","","","","","1","3","","","","","","","","","","","","",
"990","琥珀項鍊","IT_10|IT_11","1|2|3|4","","","","","","","","","","150","","","","","","","","","","","","","1","","","4","-2","","","","","","","","","","","","",
"991","龍紋珮","IT_10|IT_11","1|2|3|4","","","","","","","","","","300","","","","","","","","","","","","","-2","","","2","4","","","","","","","-2","","","","","",
"992","白玉飛天珮","IT_10|IT_11","1|2|3|4","","","","","","","","","","400","","","","","","","","","","","","","","","","6","2","","","","","","","","","","","","",
"993","白玉龍紋珮","IT_10|IT_11","1|2|3|4","","","","","","","","","","600","","","","","","","","","","","","","3","","","5","5","","","","","","","","","","","","",
"994","五彩石項鍊","IT_10|IT_11","2|3","","","","","","","","","","","","","","","","","","","","","","","-2","","","10","10","","","","","-4","","-4","","","","","",
"995","神草結","IT_10|IT_11","1|2|3|4","","","","","","","","","","230","","","","","","","","","","","","","1","","","1","1","","","","","-2","-2","-2","","","","","",
"996","太極護符","IT_10|IT_11","1|2|3|4","","","","","","","","","","300","","","","","","","","","","","","","-3","","","2","6","","","","","","","-2","","","","","",
"997","四象結符","IT_10|IT_11","1|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"998","珊瑚耳環","IT_10|IT_11","2|3","","","","","","","","","","135","","","","","","","","","","","","","","","","1","2","","-2","","","","","","","","","","",
"999","珍珠耳環","IT_10|IT_11","2|3","","","","","","","","","","240","","","","","","","","","","","","","1","","","2","-2","","","","","","","","","","","","",
"1000","象牙耳環","IT_10|IT_11","2|3","","","","","","","","","","180","","","","","","","","","","","","","-2","","","1","3","","","-4","2","","","","","","","","",
"1001","綠玉耳環","IT_10|IT_11","2|3","","","256","","","","","","","280","","","","","","","","80","","","","","1","","","","2","","","","","","","","","","","","",
"1002","紅寶石耳環","IT_10|IT_11","2|3","","","256","","","","","","","500","","","","","","","40","20","30","","","","1","","","2","3","","","","","","","","","","","","",
"1003","棉布衣","IT_10|IT_31","1|2|3|4","","","","","","","","","","40","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",
"1004","貂皮衣","IT_10|IT_31","1|2|3|4","","","","","","","","","","100","","","","","","","","","","","","","","","","","10","","-8","","","","","","","","","","",
"1005","虎皮衣","IT_10|IT_31","2|3","","","","","","","","","","150","","","","","","","","","","","","","","","","","13","","","","","","","","","","","","",
"1006","蛇鱗衣","IT_10|IT_31","2|3","","","","","","","","","","300","","","","","","","","","","","","","","","","1","18","","","","","","","","","","","","",
"1007","蛟鱗衣","IT_10|IT_31","2|3","","","","","","","","","","380","","","","","","","","","","","","","","","","","22","-2","","","","","","","","","","","",
"1008","天蠶絲衣","IT_10|IT_31","2|3","","","","","","","","","","1600","","","","","","","","","","","","","3","","","","85","","","","","","","","","","","","",
"1009","玄雪絲衣","IT_10|IT_31","2|3","","","","","","","","","","3800","","","","","","","","","","","","","3","","","","113","4","-4","","","","","","","","","","",
"1010","鳳凰羽衣","IT_10|IT_31","2|3","","","","","","","","","","4000","","","","","","","","","","","","","","","","5","108","-4","4","","","","","","","","","","",
"1011","護心鏡","IT_10|IT_31","1|2|3|4","","","","","","","","","","330","","","","","","","","","","","","","4","","","1","16","","","","","","","","","","","","",
"1012","光紗天衣","IT_10|IT_31","3","","","","","","","","","","2600","","","","","","","","","","","","","-2","","","4","96","","","","","","-4","2","","","","","",
"1013","竹葉符衣","IT_10|IT_31","2","","","256","","","","","","","2500","","","","","","","","-20","","","","","2","","","","98","","","","","","2","-4","","","","","",
"1014","神秘斗篷","IT_10|IT_31","2|3","","","256","","","","","","","500","","","","","","","","","20","","","","2","","","","35","","","","","","","","","","","","",
"1015","白狐披風","IT_10|IT_31","2","","","","","","","","","","","","","","","","","","8","","","","","","","","","118","","","","","","","","","","","","",
"1016","血殷長袍","IT_10|IT_31","2","","","","","","","","","","1000","","","","","","","","","","","","","-2","","","5","60","","","","","","10","-10","","","58","","",
"1017","天仙神衣","IT_10|IT_31","3","","","","","","","","","","","","","","","","","","","","","","","","","","","134","","","","","","-2","-2","","","","","",
"1018","毛獸大衣","IT_10|IT_31","1|2|3|4","","","","","","","","","","","","","","","","","3","","","","","","-5","","1","","50","-4","-4","-4","-4","-4","-4","-4","-4","-4","","","",
"1019","頭巾","IT_10|IT_29","1|2|3|4","","","","","","","","","","10","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",
"1020","布帽","IT_10|IT_29","1|2|3|4","","","","","","","","","","20","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",
"1021","銀髮結","IT_10|IT_29","2|3","","","","","","","","","","60","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","",
"1022","安碧特麗之冠","IT_10|IT_29","2|3","","","","","","","","","","300","","","","","","","","","","","","","","","","2","8","","","","","","","","","","","","",
"1023","翠玉金釵","IT_10|IT_29","2|3","","","","","","","","","","250","","","","","","","","","","","","","1","","","-5","18","","","","","","","","","","","","",
"1024","藍夷髮帶","IT_10|IT_29","2|3","","","","","","","","","","350","","","","","","","","","","","","","","","","5","20","","","","","","","","","","","","",
"1025","天蠶絲帶","IT_10|IT_29","2|3","","","","","","","","","","760","","","","","","","","","","","","","","","","","35","-2","-2","","","","","","","","","","",
"1026","派翠拉之冠","IT_10|IT_29","2|3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1027","麒麟緞帶","IT_10|IT_29","3","","","","","","","","","","800","","","","","","","","","","","","","","","","","28","","","","","","-2","-2","","","","","",
"1028","鬼雲","IT_10|IT_29","1|2|3|4","","","","","","","","","","","","","","","","","","","","","","","4","","","","25","","","","","","","","","","","","",
"1029","法藏","IT_10|IT_29","2|3","","","","","","","","","","800","","","","","","","","","","","","","4","","","2","32","","","","","","-2","","","","","","",
"1030","鏡舞","IT_10|IT_29","2","","","","","","","","","","","","","","","","","","","","","","","","","1","","38","","","","","","","","","","","","",
"1031","千葉","IT_10|IT_29","2|3","","","","","","","","","","480","","","","","","","","","","","","","2","","","","28","","","","","","-2","-4","","","","","",
"1032","藤鞋","IT_10|IT_32","1|2|3|4","","","","","","","","","","20","","","","","","","","","","","","","2","","","","1","","","","","","","","","","","","",
"1033","鱗靴","IT_10|IT_32","2|3","","","","","","","","","","100","","","","","","","","","","","","","4","","","","4","","","","","","","","","","","","",
"1034","鷹爪靴","IT_10|IT_32","1|2|3|4","","","","","","","","","","150","","","","","","","","","","","","","3","","","2","6","","","","","","","","","","","","",
"1035","冰雕鞋","IT_10|IT_32","2|3","","","","","","","","","","500","","","","","","","","","","","","","6","","","","12","","","","","","","","","","","","",
"1036","鳳羽靴","IT_10|IT_32","2|3","","","","","","","","","","700","","","","","","","2","","","","","","8","","","","8","","","","","","","","","","","","",
"1037","蛇皮短靴","IT_10|IT_32","2|3","","","","","","","","","","350","","","","","","","","","","","","","7","","","","10","-2","-2","","","","","","","","","","",
"1038","綑鍊鞋","IT_10|IT_32","1|2|3|4","","","256","","","","","","","200","","","","","","","","","-100","","","","4","","","","18","","","","","","","","","","","","",
"1039","繡花葉鞋","IT_10|IT_32","2","","","256","","","","","","","","","","","","","","200","","200","","","","6","","","","13","","","","","","","","","","","","",
"1040","流光鞋","IT_10|IT_32","3","","","","","","","","","","","","","","","","","","","","","","","11","","2","","20","","","","","","","","","","","","",
"1041","閰氣靴","IT_10|IT_32","2","","","","","","","","","","220","","","","","","","","","","","","","6","","","","8","","","","","","","-4","","","","","",
"1042","手鐲","IT_10|IT_30","2|3","","","","","","","","","","20","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",
"1043","玉鐲","IT_10|IT_30","2|3","","","","","","","","","","50","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",
